date,min,max,median,q1,q3,stdev,count
2024-10-06T00:00:00.000Z,2.2,35,8.6,4.43,15.64,6.376,565
2024-10-07T00:00:00.000Z,4.37,102.77,16.02,8.44,22.92,12.641,572
2024-10-08T00:00:00.000Z,1.6,131.53,9.77,7.07,19.1,14.611,563
2024-10-09T00:00:00.000Z,0.8,22.77,3.3,2.29,5.4,3.776,567
2024-10-10T00:00:00.000Z,0.5,25.47,2.43,1.59,7.12,4.986,564
2024-10-11T00:00:00.000Z,1.1,55.1,6.87,4.4,9.49,4.595,569
2024-10-12T00:00:00.000Z,1.2,17.37,6.27,4.63,8.43,2.859,579
2024-10-13T00:00:00.000Z,0.9,18.77,5.43,3.23,7.5,3.011,571
2024-10-14T00:00:00.000Z,2.52,31.27,8.52,6.6,10.8,3.504,566
2024-10-15T00:00:00.000Z,0.8,25.93,5.32,3.4,9,4.094,546
2024-10-16T00:00:00.000Z,2.83,155.47,10.5,6.85,27.64,14.369,581
2024-10-17T00:00:00.000Z,5.3,253.9,27.1,15.1,33.2,14.126,563
2024-10-18T00:00:00.000Z,17.23,95.33,25.74,23.2,28.8,5.103,570
2024-10-19T00:00:00.000Z,16.97,51.7,26.4,24,28.73,4.374,569
2024-10-20T00:00:00.000Z,17.2,73.3,30.13,24.65,32.5,5.331,573
2024-10-21T00:00:00.000Z,20.07,82.53,33.79,30.8,36.7,5.854,570
2024-10-22T00:00:00.000Z,19.77,54.2,35.9,29.77,43.1,8.418,562
2024-10-23T00:00:00.000Z,25.47,61.77,40.67,35,47.39,8.27,585
2024-10-24T00:00:00.000Z,23.07,60.13,42.93,38.95,50.37,7.528,568
2024-10-25T00:00:00.000Z,24.77,56.93,45.9,41.5,49.53,6.512,519
2024-10-26T00:00:00.000Z,27.93,109,52.73,47.4,57.37,7.754,567
2024-10-27T00:00:00.000Z,39,82,54.53,51.27,57.83,5.552,553
2024-10-28T00:00:00.000Z,27.1,88.07,47.3,41.6,55.22,10.426,549
2024-10-29T00:00:00.000Z,35.4,53.6,43.73,41.87,45.77,2.993,571
2024-10-30T00:00:00.000Z,20.53,55.57,34.19,26.87,47.17,10.941,562
2024-10-31T00:00:00.000Z,27.3,69.56,36.07,32.4,41.33,5.962,554
2024-11-01T00:00:00.000Z,45.67,83.73,69.83,65.63,74.3,6.771,539
2024-11-02T00:00:00.000Z,24.53,302.07,39.43,34.07,46.3,19.714,539
2024-11-03T00:00:00.000Z,30.53,48.57,38.53,36.77,40.36,2.983,527
2024-11-04T00:00:00.000Z,29,57.8,37.65,33.35,43.22,7.236,472
2024-11-05T00:00:00.000Z,32.5,76.43,52.4,36.53,61.63,12.803,391
2024-11-06T00:00:00.000Z,25.6,104.4,64.84,49.7,70.63,15.774,374
2024-11-07T00:00:00.000Z,19.5,67.43,28.2,25.6,30.6,3.688,490
2024-11-08T00:00:00.000Z,27.7,80.09,48.83,37.93,63.47,13.81,403
2024-11-09T00:00:00.000Z,65.13,93.03,78.87,75.59,82.4,4.899,388
2024-11-10T00:00:00.000Z,62.57,97.47,80.3,75.31,85.63,6.924,364
2024-11-11T00:00:00.000Z,47.73,82.9,61.3,59,64.19,4.876,421
2024-11-12T00:00:00.000Z,40.37,70.37,55.07,48.77,58.03,5.881,290
2024-11-13T00:00:00.000Z,37.63,74.77,47.36,43.47,53.27,5.861,366
2024-11-14T00:00:00.000Z,29.67,55.3,46.95,44.45,50.05,4.965,104
